"100"
"0"
"372"
"476"
"1138"
"718"
"1056"
"1759"
"124"
"1882"
"1020"
"440"
"1585"
"2737"
"2683"
"2723"
"2432"
"3164"
"2461"
"2237"
"3180"
"2588"
"3194"
"3317"
"3053"
"2611"
"3357"
"2753"
"3463"
"4008"
"3302"
"3154"
"3442"
"3355"
"3478"
"2777"
"3735"
"3626"
"3585"
"3318"
"2436"
"3593"
"3786"
"3516"
"3751"
"3573"
"3196"
"3568"
"3779"
"3687"
"3881"
"3378"
"3355"
"3562"
"3476"
"3300"
"3471"
"3681"
"3717"
"3526"
"3983"
"3612"
"3870"
"3370"
"3818"
"3872"
"2994"
"3836"
"3390"
"2900"
"2821"
"2818"
"3622"
"4026"
"3689"
"3644"
"3437"
"3774"
"3910"
"3420"
"3940"
"3115"
"3751"
"3691"
"3720"
"3948"
"3354"
"3642"
"3460"
"3669"
"3978"
"3330"
"3514"
"3154"
"3200"
"3790"
"2747"
"3475"
"3654"
"2947"
"3448"
"2738"
"3393"
"3944"
"3188"
"3391"
"3613"
"3333"
"3365"
"3202"
"3871"
"3365"
"3505"
"3743"
"3302"
"3985"
"3811"
"3113"
"3506"
"3344"
"3581"
"3945"
"3362"
"3687"
"3338"
"3655"
"3932"
"3171"
"3037"
"3339"
"3432"
"3603"
"2647"
"3651"
"3343"
"3363"
"3369"
"3387"
"3352"
"2250"
"3284"
"3343"
"2298"
"3103"
"2840"
"3265"
"3539"
"3214"
"3269"
"3322"
"3588"
"3464"
"3226"
"3388"
"2995"
"2761"
"2708"
"1662"
"1030"
"617"
"354"
"310"
"225"
"71"
